Passenger_trav_group,PassengerId_in_group,HomePlanet,CryoSleep,Deck_num,Room_num,Bord_side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,First_name,Last_name,Transported
290,4,Earth,False,B,7,right,Cancri e,9,False,0,0,0,0,0,Atino,Excialing,True
291,1,Earth,False,D,10,right,TRAPPIST-1e,40,False,0,6500,88,1090,0,Castab,Brakeril,True
294,1,Earth,True,B,8,right,TRAPPIST-1e,50,False,0,0,0,450,0,Phonons,Roforhauge,True
297,1,Earth,False,G,47,left,TRAPPIST-1e,24,False,90,2,1324,17,0,Ernice,Gardonadox,True
298,1,Earth,True,A,3,left,Cancri e,57,False,0,0,0,0,0,Ashird,Sorbitter,True
302,1,Earth,False,F,67,left,TRAPPIST-1e,23,False,0,0,15,0,1370,Lesley,Shephendry,False
303,1,Earth,True,G,41,right,TRAPPIST-1e,23,False,0,0,0,0,0,Oraryn,Kirklander,True
304,1,Earth,False,E,18,right,TRAPPIST-1e,28,False,0,422,0,1851,5166,Betena,Ausivetpul,False
305,1,Earth,False,C,7,left,Cancri e,23,False,0,584,0,20,2469,Suhelik,Geousker,False
306,1,Earth,False,E,19,right,TRAPPIST-1e,23,False,368,175,259,1,101,Dony,Estevesters,False
307,1,Earth,False,F,59,right,TRAPPIST-1e,18,False,0,0,1359,0,0,Natald,Hickett,True
309,1,Earth,False,F,60,right,TRAPPIST-1e,18,False,1194,0,157,6,0,Billya,Bowerson,False
313,1,Earth,False,F,68,left,PSO J318,60,False,7,540,1,0,4,Briney,Mckinsond,True
313,2,Earth,True,G,50,left,Cancri e,36,False,0,0,180,0,0,Jona,Mckinsond,True
313,3,Earth,False,F,68,left,Cancri e,49,False,331,0,0,318,0,Jaimer,Mckinsond,True
313,4,Earth,False,G,50,left,Cancri e,0,False,0,0,0,0,0,Hary,Mckinsond,True
314,1,Earth,False,G,51,left,Cancri e,26,False,386,0,74,0,1330,Kell,Kochroeders,False
315,1,Earth,True,G,42,right,PSO J318,35,False,0,0,0,0,0,Adriet,Valezaley,True
316,1,Earth,False,B,9,right,TRAPPIST-1e,24,False,0,2628,180,170,0,Hallah,Sorbitter,True
316,2,Earth,True,B,9,right,TRAPPIST-1e,20,False,0,0,0,0,250,Beneba,Sorbitter,True
320,1,Earth,False,G,44,right,TRAPPIST-1e,18,False,0,2,0,250,0,Breney,Bellarkerd,False
320,2,Earth,False,G,44,right,TRAPPIST-1e,21,False,0,5,3,0,250,Garley,Bellarkerd,False
321,1,Earth,False,F,61,right,TRAPPIST-1e,59,True,1018,0,209,0,0,Quites,Bache,False
322,1,Earth,True,G,45,right,PSO J318,13,False,0,0,0,0,0,Annya,Blange,False
324,1,Earth,True,G,53,left,Cancri e,43,False,0,0,0,0,0,Carma,Hooperez,False
326,1,Earth,True,G,47,right,TRAPPIST-1e,29,False,0,0,0,0,0,Charly,Edwartizman,False
330,1,Earth,False,C,14,right,TRAPPIST-1e,2,False,0,0,0,0,0,Bellah,Siveduced,True
330,2,Earth,False,C,14,right,TRAPPIST-1e,32,False,247,4651,0,46,202,unknown,unknown,True
330,3,Earth,False,C,14,right,TRAPPIST-1e,33,False,443,317,0,148,1260,Hekaton,Siveduced,False
331,1,Earth,False,F,72,left,TRAPPIST-1e,25,False,0,0,251,0,552,Lewise,Burchard,False
333,1,Mars,True,F,73,left,Cancri e,29,False,0,0,0,0,0,Phios,Melie,True
334,1,Mars,False,F,62,right,TRAPPIST-1e,29,False,5715,2,211,1476,0,Unfly,Mushe,False
336,1,Earth,False,F,74,left,TRAPPIST-1e,44,False,695,1,16,0,0,Maura,Cookson,False
337,1,Mars,True,F,63,right,Cancri e,2,False,0,0,0,0,0,Guanch,Perle,True
337,2,Mars,False,F,63,right,TRAPPIST-1e,19,False,417,349,634,3,1057,Weros,Perle,True
337,3,Mars,False,F,63,right,Cancri e,0,False,0,0,0,0,0,unknown,unknown,True
338,1,Earth,True,G,48,right,TRAPPIST-1e,18,False,0,0,180,0,0,Ireen,Guerson,True
340,1,Earth,True,B,10,right,Cancri e,38,False,0,0,0,0,0,Pentard,Poille,True
341,1,Earth,True,G,57,left,PSO J318,5,False,0,0,0,0,0,Lorian,Webstephrey,False
343,1,Earth,False,F,76,left,PSO J318,31,False,121,0,0,274,907,Meremy,Salez,False
345,1,Mars,True,E,21,right,TRAPPIST-1e,30,False,0,0,0,0,0,Berios,Racke,False
346,1,Earth,True,G,59,left,Cancri e,15,False,0,0,0,0,0,Lynney,Chanan,True
347,1,Mars,False,F,64,right,TRAPPIST-1e,27,False,434,0,1434,0,0,Cousk,Kraie,False
348,1,Mars,False,D,12,left,TRAPPIST-1e,22,False,142,2876,202,3,0,Stray,Mane,True
348,2,Mars,True,A,105,left,TRAPPIST-1e,36,False,520,0,1865,0,0,Weet,Mane,True
350,1,Earth,True,G,60,left,PSO J318,14,False,0,0,0,0,0,Loresa,Burchanez,True
352,1,Mars,False,F,78,left,TRAPPIST-1e,23,False,2001,0,2975,0,0,Hits,Strad,False
356,1,Earth,True,B,15,left,Cancri e,36,False,0,0,0,0,0,Pharmus,Gloyanthy,True
357,1,Earth,False,F,65,right,TRAPPIST-1e,41,False,250,1198,0,124,572,Eduard,Mcleaney,False
358,1,Earth,True,G,50,right,TRAPPIST-1e,50,False,0,0,0,0,0,Ronna,Connon,True
358,2,Earth,True,G,50,right,PSO J318,32,False,0,0,0,0,0,Dandy,Connon,True
359,1,Earth,False,F,66,right,PSO J318,26,False,148,0,453,0,88,Celine,Popez,False
360,1,Earth,False,F,67,right,TRAPPIST-1e,15,False,358,212,33,0,112,Elancy,Staffersby,False
361,1,Earth,False,F,68,right,Cancri e,33,False,0,36,0,280,417,Virgie,Headardyer,True
365,1,Earth,False,G,51,right,Cancri e,36,False,0,0,0,685,21,Dandra,Jacostaney,False
368,1,Mars,False,F,82,left,TRAPPIST-1e,26,False,2832,107,4447,15,4,Resers,Perte,False
368,2,Mars,True,F,82,left,TRAPPIST-1e,61,False,0,0,0,0,0,Batech,Perte,True
369,1,Earth,False,G,53,right,TRAPPIST-1e,24,False,0,0,592,177,58,Veroy,Pottonalden,True
370,1,Earth,False,F,83,left,TRAPPIST-1e,30,False,0,95,0,441,1023,Tine,Coffmaney,False
371,1,Mars,True,F,84,left,TRAPPIST-1e,24,False,0,0,0,0,0,Chrey,Dutte,True
372,1,Earth,False,F,85,left,TRAPPIST-1e,24,False,0,5,0,2766,0,unknown,unknown,False
373,1,Earth,True,G,62,left,TRAPPIST-1e,41,False,0,0,0,0,0,Billex,Mcneiderson,False
375,1,Earth,False,E,22,left,TRAPPIST-1e,20,False,0,0,558,0,230,Luzel,Vincenton,False
376,1,Earth,False,G,54,right,TRAPPIST-1e,22,False,116,0,786,6,0,Francy,Spentley,True
377,1,Earth,False,C,15,right,Cancri e,63,False,0,1068,0,176,8188,Wezncha,Excialing,False
378,1,Earth,False,B,11,right,Cancri e,18,False,17,215,4,5132,697,Bram,Pirejus,False
378,2,Earth,True,B,11,right,Cancri e,21,False,0,0,0,0,0,Marfak,Pirejus,True
378,3,Earth,False,B,11,right,TRAPPIST-1e,79,False,5649,235,7,2579,2175,Naslon,Pirejus,False
378,4,Earth,True,B,11,right,TRAPPIST-1e,56,False,0,0,0,0,0,Muonons,Pirejus,True
378,5,Earth,True,B,11,right,TRAPPIST-1e,13,False,0,0,0,0,0,Polaton,Pirejus,True
378,6,Earth,False,B,11,right,TRAPPIST-1e,33,False,0,2491,6,1173,1059,Sollum,Pirejus,False
378,7,Earth,True,B,11,right,TRAPPIST-1e,32,False,0,0,0,0,0,Achib,Pirejus,True
379,1,Earth,False,G,63,left,TRAPPIST-1e,31,False,198,0,591,0,164,Brita,Moodson,True
381,1,Earth,True,B,16,left,Cancri e,18,False,0,0,0,0,0,Mesatan,Mosteraked,True
381,2,Earth,True,B,16,left,Cancri e,38,False,0,0,180,0,0,Aston,Mosteraked,True
382,1,Earth,False,G,64,left,TRAPPIST-1e,23,False,348,0,0,4,368,Blanie,Floydendley,False
383,1,Earth,False,G,55,right,TRAPPIST-1e,28,False,82,773,0,3693,140,Phia,Wagnerray,False
383,2,Earth,True,G,55,right,PSO J318,34,False,0,0,0,0,0,Evane,Wagnerray,False
384,1,Earth,False,G,56,right,Cancri e,0,False,0,0,0,0,0,Cliney,Simpsonks,True
384,2,Earth,False,G,56,right,TRAPPIST-1e,14,False,3,0,881,25,0,Ellard,Simpsonks,True
385,1,Earth,False,G,65,left,TRAPPIST-1e,23,False,13,747,0,0,128,Tanley,Klinson,False
387,1,Earth,True,G,66,left,TRAPPIST-1e,49,False,0,0,0,0,0,Verek,Merce,False
388,1,Earth,True,G,57,right,TRAPPIST-1e,14,False,0,0,0,0,0,Fanna,Sullones,False
389,1,Earth,False,E,23,left,TRAPPIST-1e,18,False,391,44,356,0,0,Elanda,Savaraldez,False
391,1,Earth,False,C,9,left,PSO J318,27,True,69,5728,0,0,987,Dabik,Cowsearney,True
392,1,Earth,False,E,24,left,TRAPPIST-1e,48,False,0,111,0,1508,0,Ward,Carreralend,False
395,1,Earth,False,B,17,left,Cancri e,31,True,0,11003,552,8157,5688,Meropus,Hervel,False
395,2,Earth,False,B,17,left,Cancri e,61,False,1,608,0,3835,1,Hadyon,Hervel,False
396,1,Earth,True,G,59,right,TRAPPIST-1e,18,False,0,0,0,0,0,Brinez,Robins,True
397,1,Mars,True,F,69,right,TRAPPIST-1e,45,False,0,0,0,0,0,Graw,Mepie,True
398,1,Mars,False,D,13,right,TRAPPIST-1e,22,False,28,420,36,6011,3,Wales,Tité,False
401,1,Mars,False,D,14,right,TRAPPIST-1e,30,True,1056,0,0,0,0,Luse,Pimne,False
401,2,Mars,False,D,14,right,TRAPPIST-1e,30,False,1770,0,0,13,0,Parney,Pimne,False
402,1,Earth,True,D,15,right,Cancri e,32,True,0,0,0,0,0,Teron,Sageng,True
403,1,Mars,False,D,13,left,TRAPPIST-1e,43,True,353,896,0,0,2,Push,Wate,True
405,1,Earth,False,F,89,left,Cancri e,17,False,177,800,0,310,7,Denis,Flowensley,False
407,1,Earth,False,G,69,left,TRAPPIST-1e,23,False,250,21,0,0,1699,Dandy,Mirez,False
407,2,Earth,False,F,90,left,TRAPPIST-1e,20,False,0,465,0,5,223,Luzel,Mirez,False
407,3,Earth,True,G,69,left,TRAPPIST-1e,39,False,0,0,0,0,0,Dennya,Mirez,False
408,1,Mars,False,E,25,left,TRAPPIST-1e,35,False,1134,113,52,0,0,Cus,Ble,False
409,1,Mars,False,F,71,right,TRAPPIST-1e,31,False,0,0,1116,2,0,Mats,Iccle,False
410,1,Earth,False,F,72,right,Cancri e,21,False,0,150,0,567,0,Tyrona,Roachoanand,False
411,1,Earth,False,F,91,left,TRAPPIST-1e,16,False,691,0,101,140,0,Benny,Rushorney,False
412,1,Earth,False,C,11,left,TRAPPIST-1e,60,False,0,7255,5952,1537,0,Baton,Quelfly,True
413,1,Earth,False,F,92,left,TRAPPIST-1e,18,False,0,157,0,352,60,Elina,Steinardson,False
415,1,Earth,True,G,60,right,TRAPPIST-1e,42,False,0,0,0,0,0,Iney,Pierry,False
417,1,Earth,True,B,18,left,Cancri e,68,False,0,0,0,0,0,Lesatik,Poicaptic,True
417,2,Earth,False,B,18,left,Cancri e,22,False,0,1170,0,5467,1241,Mirark,Unhearfus,False
417,3,Earth,True,B,18,left,TRAPPIST-1e,59,False,0,0,0,0,0,Enifik,Unhearfus,True
423,1,Earth,False,B,19,left,TRAPPIST-1e,36,False,8,3584,0,13,57,Syrmark,Pumbody,True
425,1,Mars,False,F,96,left,TRAPPIST-1e,37,False,1094,2,26,34,1,Blesh,Fiha,False
425,2,Mars,True,F,96,left,TRAPPIST-1e,3,False,0,0,0,0,0,Cowns,Fiha,True
425,3,Mars,True,F,96,left,TRAPPIST-1e,31,False,0,0,0,0,0,Ree,Fiha,True
427,1,Earth,False,E,26,left,TRAPPIST-1e,31,False,417,800,7185,562,792,Algor,Efulows,True
428,1,Earth,False,C,16,right,TRAPPIST-1e,29,False,0,4118,0,715,3139,Chargin,Chocaters,True
429,1,Earth,False,A,5,right,Cancri e,20,False,2,10116,0,2,225,Aino,Ineysive,True
429,2,Earth,True,A,5,right,Cancri e,46,False,0,0,0,0,0,Taurak,Ineysive,True
430,1,Earth,False,F,75,right,TRAPPIST-1e,29,False,0,1026,0,16,0,Eliana,Jorden,True
431,1,Mars,True,F,97,left,TRAPPIST-1e,43,False,0,0,0,0,0,Fronch,Melto,True
432,1,Mars,False,F,76,right,TRAPPIST-1e,17,False,1483,10,0,0,0,Caper,Knike,False
433,1,Earth,True,B,20,left,Cancri e,27,False,0,0,0,0,0,Hekark,Mormonized,True
433,2,Earth,False,B,20,left,TRAPPIST-1e,47,False,4,891,0,2962,3656,Naosura,Mormonized,False
434,1,Mars,True,F,77,right,TRAPPIST-1e,45,False,0,0,0,0,0,Row,Pread,True
435,1,Earth,True,G,62,right,TRAPPIST-1e,17,False,0,0,0,0,0,Allie,Willynnedy,True
436,1,Earth,False,G,63,right,Cancri e,10,False,0,0,0,0,0,Sallyl,Hodes,True
436,2,Earth,False,G,63,right,PSO J318,56,False,46,11,0,622,0,Lilace,Hodes,False
437,1,Earth,False,F,78,right,TRAPPIST-1e,39,False,382,0,22,467,0,Lynnee,Oneiles,False
437,2,Earth,False,F,78,right,PSO J318,40,False,7,0,840,26,0,Debora,Oneiles,False
438,1,Earth,True,B,13,right,TRAPPIST-1e,40,False,250,0,0,0,0,Dyonon,Diateous,True
439,1,Earth,False,C,13,left,Cancri e,34,False,250,5637,45,1936,56,Izarino,Unciate,False
441,1,Earth,False,F,79,right,Cancri e,32,False,0,0,0,722,0,Loree,Hahnstonsen,False
442,1,Earth,False,F,98,left,TRAPPIST-1e,35,False,7,1043,0,0,0,Elica,Armstromez,False
444,1,Mars,False,D,15,left,TRAPPIST-1e,32,True,2484,429,102,0,0,Camonk,Curte,False
444,2,Mars,False,F,99,left,TRAPPIST-1e,26,True,1869,0,136,0,0,Colal,Curte,False
445,1,Earth,False,F,80,right,TRAPPIST-1e,25,False,1352,0,0,24,799,Loria,Marshopper,False
445,2,Earth,False,E,25,right,TRAPPIST-1e,26,False,0,0,0,77,715,Rice,Marshopper,False
446,1,Earth,True,B,21,left,Cancri e,22,False,0,0,0,0,0,Hadira,Singmage,True
447,1,Earth,False,F,81,right,TRAPPIST-1e,22,False,9,0,795,0,0,Ferry,Mcclayton,True
448,1,Earth,False,E,27,left,TRAPPIST-1e,24,False,757,0,0,32,0,Elara,Hoppernardy,False
448,2,Earth,True,G,71,left,PSO J318,32,False,0,0,0,0,0,unknown,unknown,True
449,1,Earth,True,G,64,right,TRAPPIST-1e,11,False,0,0,0,0,0,Nathy,Moongton,True
452,1,Mars,True,E,26,right,TRAPPIST-1e,22,False,0,0,0,0,0,Swafox,Ecart,True
453,1,Earth,True,B,14,right,TRAPPIST-1e,19,False,0,0,0,0,0,Aldun,Taptiritty,True
453,2,Earth,True,B,26,right,Cancri e,34,False,0,0,0,0,0,Minopus,Taptiritty,True
453,3,Earth,True,B,14,right,TRAPPIST-1e,74,False,0,0,0,0,0,Wezena,Taptiritty,True
454,1,Earth,False,B,15,right,Cancri e,28,True,5,4288,0,745,5,Tabius,Geoconne,True
454,2,Earth,True,B,15,right,TRAPPIST-1e,42,False,0,0,0,0,0,Etair,Fushausive,True
454,3,Earth,True,B,15,right,TRAPPIST-1e,43,False,0,0,0,0,0,Hallux,Geoconne,True
456,1,Earth,False,F,83,right,TRAPPIST-1e,55,False,210,185,188,59,73,Lulah,Hinetthews,False
457,1,Earth,False,G,72,left,PSO J318,19,False,0,0,747,26,0,Leonyl,Poperez,True
457,2,Earth,True,G,72,left,TRAPPIST-1e,6,False,0,0,0,0,0,Sallyl,Poperez,False
457,3,Earth,False,G,72,left,TRAPPIST-1e,7,False,0,0,0,0,0,Joela,Poperez,False
458,1,Earth,True,D,16,right,Cancri e,28,False,0,0,0,0,0,Zanin,Bedectical,True
459,1,Earth,False,F,84,right,TRAPPIST-1e,15,False,2156,0,0,59,2,Hardy,Nichoan,False
460,1,Earth,True,G,65,right,PSO J318,24,False,0,0,0,0,0,Shawne,Jenningley,True
461,1,Earth,False,E,27,right,PSO J318,31,False,0,869,0,0,0,Shany,Yorkland,True
461,2,Earth,False,F,85,right,TRAPPIST-1e,22,False,0,70,182,612,20,Warry,Yorkland,True
461,3,Earth,False,G,66,right,Cancri e,1,False,0,0,0,0,0,Len,Yorkland,True
462,1,Earth,True,G,67,right,TRAPPIST-1e,50,False,0,0,0,0,0,Ronia,Sosanturney,False
463,1,Mars,False,F,100,left,TRAPPIST-1e,34,False,865,0,257,450,35,Grats,Staf,False
463,2,Mars,False,F,100,left,TRAPPIST-1e,14,False,928,852,81,0,0,Flamal,Staf,False
465,1,Earth,False,E,28,left,TRAPPIST-1e,19,False,4,10,0,1178,428,Deandy,Chaellerty,False
465,2,Earth,False,E,28,left,TRAPPIST-1e,36,False,0,654,22,146,4,Kyley,Chaellerty,True
466,1,Earth,False,F,101,left,TRAPPIST-1e,36,False,0,0,863,1,1,Aude,Beachez,False
470,1,Mars,True,F,86,right,Cancri e,25,False,0,0,0,0,250,Aptal,Binie,True
470,2,Mars,True,F,86,right,TRAPPIST-1e,36,False,0,0,0,0,0,Jurs,Binie,True
471,1,Earth,False,B,22,left,TRAPPIST-1e,16,False,0,45,2,5183,170,Astab,Fuelisent,False
471,2,Earth,False,B,22,left,Cancri e,30,False,0,7972,0,0,4,Izarino,Fuelisent,True
472,1,Earth,False,F,87,right,PSO J318,37,False,0,10,544,9,299,Stene,Solinez,False
474,1,Earth,True,G,69,right,Cancri e,15,False,0,0,0,0,0,Nicey,Chardst,True
475,1,Earth,False,E,29,left,TRAPPIST-1e,36,False,0,0,38,9,943,Danie,Gilesonston,False
476,1,Mars,False,F,103,left,PSO J318,27,False,250,6,145,144,0,Coves,Chiff,False
476,2,Mars,True,F,103,left,TRAPPIST-1e,27,False,0,0,0,0,0,Book,Chiff,True
476,3,Mars,True,F,103,left,TRAPPIST-1e,12,False,0,0,0,0,0,Beah,Chiff,True
477,1,Earth,False,E,30,left,TRAPPIST-1e,22,False,0,5,0,1619,0,Benny,Moongton,False
480,1,Earth,False,G,74,left,TRAPPIST-1e,27,False,250,34,23,0,275,Chrisa,Mcdanield,False
481,1,Earth,True,G,70,right,TRAPPIST-1e,13,False,0,0,0,0,0,Gera,Peckerson,True
482,1,Earth,False,E,28,right,TRAPPIST-1e,27,False,0,118,0,5,665,Anny,Mallerez,False
482,2,Earth,False,F,88,right,TRAPPIST-1e,28,False,0,14,0,0,615,Isaacy,Mallerez,False
485,1,Earth,False,B,17,right,Cancri e,21,False,0,33,0,3348,55,Furudah,Unloweedic,False
487,1,Earth,False,C,19,right,TRAPPIST-1e,39,False,172,1794,12,4303,246,Sadirak,Obeaded,False
488,1,Earth,True,G,76,left,PSO J318,28,False,0,0,180,0,0,Chery,Vantonson,False
490,1,Earth,True,G,71,right,TRAPPIST-1e,14,False,0,0,0,0,0,Hanne,Kirklander,True
498,1,Earth,True,B,52,right,Cancri e,27,False,0,0,0,0,0,Batomam,Preent,True
498,2,Earth,True,B,18,right,Cancri e,46,False,0,0,0,450,0,Kastrak,Preent,True
499,1,Mars,True,F,89,right,Cancri e,27,False,0,0,0,0,0,Eclass,Meake,True
499,2,Mars,False,E,29,right,TRAPPIST-1e,21,False,0,0,0,0,0,Yogark,Meake,False
500,1,Mars,False,D,19,left,Cancri e,21,False,513,0,1749,82,0,Ots,Cakie,True
501,1,Earth,False,E,32,left,TRAPPIST-1e,42,False,0,929,967,450,481,Hadirk,Spedlybood,False
503,1,Mars,False,F,90,right,TRAPPIST-1e,10,False,0,0,0,0,0,Gal,Fone,True
503,2,Mars,False,F,90,right,TRAPPIST-1e,43,False,1821,0,47,29,0,Torms,Fone,False
503,3,Mars,False,E,31,right,TRAPPIST-1e,42,False,1246,35,16,0,0,Pios,Fone,False
504,1,Earth,True,B,19,right,Cancri e,18,False,0,0,0,0,0,Thabius,Unpasine,True
504,2,Earth,True,B,19,right,Cancri e,54,False,0,0,0,0,0,Mirfar,Unpasine,True
504,3,Earth,True,B,19,right,TRAPPIST-1e,24,False,0,0,0,0,0,Sterops,Unpasine,True
504,4,Earth,False,B,19,right,TRAPPIST-1e,64,False,0,1737,11,401,752,Tauria,Unpasine,False
504,5,Earth,True,B,19,right,Cancri e,18,False,0,0,0,0,0,Azharga,Unpasine,True
504,6,Earth,True,B,19,right,Cancri e,53,False,0,0,0,0,0,Alheneb,Unpasine,True
506,1,Mars,True,F,91,right,TRAPPIST-1e,23,False,0,0,0,0,0,Kad,Backe,True
507,1,Earth,False,G,74,right,TRAPPIST-1e,39,False,0,0,0,0,0,Kylen,Mccarry,True
510,1,Earth,False,C,16,left,TRAPPIST-1e,59,False,0,16521,0,323,0,Astrark,Sinecthex,True
512,1,Earth,False,D,18,right,Cancri e,32,False,0,5755,0,59,122,Sadirak,Nateansive,True
512,2,Earth,True,D,18,right,TRAPPIST-1e,55,False,0,0,0,0,0,Ankalik,Nateansive,True
513,1,Earth,True,G,78,left,PSO J318,21,False,0,0,0,0,0,Rayley,Blandez,True
515,1,Earth,True,B,20,right,TRAPPIST-1e,50,False,0,0,0,0,0,Alramix,Swinvul,True
516,1,Earth,False,A,6,right,Cancri e,55,False,113,2492,41,0,2376,Vindem,Eneurordry,False
517,1,Earth,False,F,109,left,TRAPPIST-1e,36,False,1445,0,1,2,73,Jandy,Kimons,False
518,1,Earth,True,F,92,right,TRAPPIST-1e,35,False,0,0,0,0,0,Soyos,Parta,True
519,1,Earth,True,G,77,right,TRAPPIST-1e,36,False,0,0,0,0,0,Ryany,Farleyatton,True
520,1,Earth,False,G,78,right,TRAPPIST-1e,55,False,62,800,0,0,400,Bel,Mcguirez,False
521,1,Earth,False,E,32,right,TRAPPIST-1e,23,False,39,263,0,0,250,Hery,Hornettoney,True
522,1,Earth,False,E,33,left,TRAPPIST-1e,42,False,0,0,750,0,156,Glenry,Parklaney,False
523,1,Earth,False,E,33,right,TRAPPIST-1e,35,False,553,213,1733,0,6,Helley,Joyneidez,True
527,1,Mars,False,F,93,right,Cancri e,52,False,1172,11,3,0,4,Supce,Stité,False
527,2,Mars,True,F,93,right,TRAPPIST-1e,34,False,0,0,0,0,0,Llat,Stité,True
528,1,Earth,False,C,17,left,TRAPPIST-1e,46,False,0,1119,0,3427,6595,Alasmon,Stiven,False
529,1,Earth,True,G,81,left,PSO J318,26,False,0,0,0,0,0,Ericia,Sellahaney,False
531,1,Earth,True,G,82,left,Cancri e,1,False,0,0,0,0,0,Estine,Alentonway,False
531,2,Earth,True,G,82,left,Cancri e,36,False,0,0,0,0,0,Darley,Alentonway,True
533,1,Mars,False,D,21,left,TRAPPIST-1e,33,False,20,0,384,557,0,Tops,Stike,False
534,1,Earth,False,B,23,left,TRAPPIST-1e,34,False,98,715,29,5732,1902,Asellux,Parbage,False
534,2,Earth,False,B,23,left,TRAPPIST-1e,49,False,3573,1308,316,641,25,Weia,Parbage,False
537,1,Earth,False,G,83,left,TRAPPIST-1e,22,False,0,5,0,320,352,Kylen,Staffersby,False
538,1,Earth,False,F,110,left,TRAPPIST-1e,28,False,0,1073,0,0,5,Walla,Swanardy,True
539,1,Earth,True,C,18,left,TRAPPIST-1e,36,False,0,0,180,0,0,Tard,Nalanet,True
539,2,Earth,True,C,18,left,Cancri e,36,False,0,0,0,0,0,Achyon,Nalanet,True
539,3,Earth,True,C,18,left,Cancri e,30,False,0,0,0,0,0,Alderak,Nalanet,True
539,4,Earth,True,C,18,left,TRAPPIST-1e,49,False,0,0,0,0,0,Betenif,Nalanet,True
539,5,Earth,False,C,18,left,TRAPPIST-1e,38,False,0,1793,479,9,4987,Mardyon,Nalanet,False
540,1,Mars,True,F,95,right,TRAPPIST-1e,31,False,0,0,0,0,0,Jell,Conie,True
540,2,Mars,False,F,95,right,TRAPPIST-1e,17,False,1471,0,0,45,16,Rantax,Conie,False
542,1,Earth,False,G,84,left,TRAPPIST-1e,26,False,9,0,0,0,878,Landa,Ments,False
545,1,Earth,False,F,111,left,TRAPPIST-1e,23,False,59,0,0,681,0,Kaye,Sextones,False
546,1,Earth,False,F,96,right,Cancri e,24,False,930,691,838,0,0,Shawne,Stenson,False
547,1,Earth,False,F,97,right,TRAPPIST-1e,23,False,0,15,831,16,3,Trick,Weavesend,False
548,1,Earth,False,E,36,right,TRAPPIST-1e,24,False,0,86,704,0,1,Kariel,Webstes,True
549,1,Mars,False,D,19,right,PSO J318,32,False,666,0,0,252,1,Warets,Watte,True
549,2,Mars,True,F,98,right,TRAPPIST-1e,43,False,0,0,0,0,0,Guans,Watte,True
550,1,Earth,False,F,99,right,TRAPPIST-1e,23,False,13,12,0,762,0,Maen,Cleminglas,True
551,1,Earth,False,G,80,right,TRAPPIST-1e,42,False,126,0,266,445,12,Stene,Bradlerson,False
552,1,Earth,True,C,21,right,Cancri e,29,False,0,0,0,0,0,Minkab,Brathful,True
553,1,Earth,True,C,19,left,TRAPPIST-1e,40,False,0,0,0,0,0,Tope,Valindle,True
553,2,Earth,False,C,19,left,TRAPPIST-1e,37,False,0,6506,0,764,0,Gluinol,Valindle,True
555,1,Earth,True,C,20,left,Cancri e,61,False,0,0,0,0,0,Alraixa,Graciansus,True
555,2,Earth,False,C,20,left,TRAPPIST-1e,33,False,0,165,1,2525,0,Alhain,Graciansus,False
556,1,Earth,False,F,100,right,TRAPPIST-1e,19,False,0,1428,0,1,19,Jilla,Rames,True
559,1,Earth,False,F,102,right,PSO J318,21,False,0,12,580,0,79,Margia,Harmond,False
560,1,Earth,False,G,81,right,TRAPPIST-1e,4,False,0,0,0,0,0,Anniey,Hortez,False
560,2,Earth,False,G,81,right,PSO J318,12,False,0,0,0,0,0,Tonyn,Hortez,True
560,3,Earth,False,F,103,right,TRAPPIST-1e,44,False,1440,293,74,32,0,Annah,Josey,True
561,1,Earth,False,G,82,right,TRAPPIST-1e,22,False,0,0,332,442,0,Jessa,Flemaney,False
563,1,Mars,False,F,114,left,Cancri e,33,False,840,642,402,21,0,Hamsp,Petie,False
564,1,Earth,True,B,24,left,Cancri e,32,False,0,0,0,0,0,Bath,Dinsprody,True
564,2,Earth,True,B,24,left,TRAPPIST-1e,28,False,0,0,0,0,0,Taura,Dinsprody,True
564,3,Earth,False,B,24,left,TRAPPIST-1e,28,False,0,410,2,1354,3695,Aldibi,Dinsprody,False
565,1,Mars,False,F,115,left,TRAPPIST-1e,31,False,697,0,612,0,0,Cines,Ble,False
566,1,Mars,True,E,37,right,TRAPPIST-1e,13,False,0,0,0,0,0,Muls,Mish,True
567,1,Earth,True,G,83,right,TRAPPIST-1e,14,False,0,0,0,0,0,Jeron,Munozanson,True
568,1,Earth,False,D,20,right,TRAPPIST-1e,33,False,1908,33,0,1,4,Enibik,Baciffhaut,False
568,2,Earth,True,D,20,right,Cancri e,36,False,0,0,0,0,400,Pentard,Baciffhaut,True
569,1,Earth,False,F,116,left,TRAPPIST-1e,23,False,0,334,310,0,0,Tin,Merce,True
570,1,Earth,False,C,22,right,TRAPPIST-1e,36,True,530,5085,1,146,872,Chard,Tramsor,True
571,1,Earth,True,C,21,left,Cancri e,22,False,0,0,0,0,0,Branev,Ousious,True
571,2,Earth,True,C,21,left,TRAPPIST-1e,19,False,0,0,0,0,0,Alchium,Ousious,False
571,3,Earth,True,C,21,left,TRAPPIST-1e,42,False,0,0,0,0,0,Bahoton,Ousious,True
571,4,Earth,True,C,21,left,TRAPPIST-1e,30,False,0,0,0,0,400,Izark,Hednigic,True
571,5,Earth,True,C,21,left,Cancri e,16,False,0,0,0,0,0,Polam,Ousious,True
